,T,moneyness,implied_volatility
8078,56,0.8238268776486509,0.3195
8082,56,0.826201018506428,0.3172
8086,56,0.8285751593642051,0.3149
8090,56,0.8309493002219822,0.3128
8094,56,0.8333234410797593,0.3106
8098,56,0.8356975819375364,0.3087
8102,56,0.8380717227953135,0.3067
8106,56,0.8404458636530906,0.3044
8110,56,0.8428200045108677,0.3024
8114,56,0.8451941453686448,0.3
8118,56,0.8475682862264219,0.2983
8122,56,0.849942427084199,0.2963
8126,56,0.8523165679419761,0.2943
8130,56,0.8546907087997532,0.2922
8134,56,0.8570648496575302,0.2898
8138,56,0.8594389905153073,0.2882
8142,56,0.8618131313730844,0.2861
8146,56,0.8641872722308614,0.2839
8150,56,0.8665614130886385,0.2821
8154,56,0.8689355539464156,0.28
8158,56,0.8713096948041927,0.2782
8162,56,0.8736838356619698,0.2762
8166,56,0.8760579765197469,0.2744
8170,56,0.878432117377524,0.2723
8174,56,0.8808062582353011,0.2705
8178,56,0.8831803990930782,0.2687
8182,56,0.8855545399508553,0.2667
8186,56,0.8879286808086324,0.2649
8190,56,0.8903028216664095,0.2629
8194,56,0.8926769625241866,0.261
8198,56,0.8950511033819637,0.2591
8202,56,0.8974252442397408,0.2573
8206,56,0.8997993850975179,0.2555
8210,56,0.902173525955295,0.2536
8214,56,0.9045476668130721,0.252
8218,56,0.9069218076708492,0.2502
8222,56,0.9092959485286263,0.2482
8226,56,0.9116700893864034,0.2465
8230,56,0.9140442302441805,0.2447
8234,56,0.9164183711019576,0.2431
8238,56,0.9187925119597347,0.2412
8242,56,0.9211666528175116,0.2397
8246,56,0.9235407936752887,0.2378
8250,56,0.9259149345330658,0.236
8254,56,0.9282890753908429,0.2343
8258,56,0.93066321624862,0.2327
8262,56,0.9330373571063971,0.231
8266,56,0.9354114979641742,0.2292
8270,56,0.9377856388219513,0.2275
8274,56,0.9401597796797284,0.2257
8278,56,0.9425339205375055,0.2241
8282,56,0.9449080613952826,0.2224
8286,56,0.9472822022530597,0.2207
8290,56,0.9496563431108368,0.219
8294,56,0.9520304839686139,0.2172
8298,56,0.954404624826391,0.2155
8302,56,0.9567787656841681,0.2138
8306,56,0.9591529065419452,0.2122
8310,56,0.9615270473997223,0.2104
8314,56,0.9639011882574994,0.2087
8318,56,0.9662753291152765,0.207
8322,56,0.9686494699730536,0.2052
8326,56,0.9710236108308307,0.2035
8330,56,0.9733977516886078,0.2019
8334,56,0.9757718925463849,0.2001
8338,56,0.978146033404162,0.1985
8342,56,0.980520174261939,0.1968
8346,56,0.9828943151197161,0.195
8350,56,0.9852684559774931,0.1933
8354,56,0.9876425968352702,0.1915
8358,56,0.9900167376930473,0.1899
8362,56,0.9923908785508244,0.1881
8366,56,0.9947650194086015,0.1865
8370,56,0.9971391602663786,0.1847
8374,56,0.9995133011241557,0.1831
8378,56,1.0018874419819328,0.1814
8382,56,1.00426158283971,0.1797
8386,56,1.006635723697487,0.1781
8390,56,1.009009864555264,0.1764
8394,56,1.0113840054130412,0.1747
8398,56,1.0137581462708183,0.173
8402,56,1.0161322871285954,0.1713
8406,56,1.0185064279863725,0.1698
8410,56,1.0208805688441496,0.1681
8414,56,1.0232547097019267,0.1664
8418,56,1.0256288505597038,0.1648
8422,56,1.0280029914174809,0.1632
8426,56,1.030377132275258,0.1618
8430,56,1.032751273133035,0.1601
8434,56,1.0351254139908121,0.1588
8438,56,1.0374995548485892,0.1572
8442,56,1.0398736957063663,0.156
8446,56,1.0422478365641434,0.1535
8450,56,1.0446219774219205,0.1533
8454,56,1.0469961182796976,0.1514
8458,56,1.0493702591374747,0.1502
8462,56,1.0517443999952518,0.1489
8466,56,1.054118540853029,0.1474
8470,56,1.056492681710806,0.1347
8474,56,1.058866822568583,0.1397
8478,56,1.0612409634263602,0.144
8482,56,1.0636151042841373,0.1431
8486,56,1.0659892451419144,0.1312
8490,56,1.0683633859996915,0.1408
8494,56,1.0707375268574686,0.1408
8502,56,1.0754858085730228,0.1659
8506,56,1.0778599494307999,0.1688
8510,56,1.0802340902885768,0.173
8514,56,1.0826082311463538,0.1942
8530,56,1.0921047945774622,0.1854
8542,56,1.0992272171507935,0.1992
8550,56,1.1039754988663477,0.2058
8570,56,1.1158462031552332,0.2219
8590,56,1.1277169074441187,0.2377
8610,56,1.1395876117330042,0.2763
8702,56,1.2108118374663168,0.3452
8894,70,0.7003715530442421,0.4197
8898,70,0.7122422573331276,0.4074
8902,70,0.7241129616220131,0.396
8906,70,0.7359836659108985,0.3846
8914,70,0.7597250744886694,0.3618
8918,70,0.7715957787775549,0.3511
8922,70,0.773969919635332,0.3489
8926,70,0.7763440604931091,0.3467
8930,70,0.7787182013508862,0.3446
8934,70,0.7810923422086633,0.3425
8938,70,0.7834664830664404,0.3404
8942,70,0.7858406239242175,0.3382
8950,70,0.7905889056397717,0.3338
8954,70,0.7929630464975488,0.3317
8958,70,0.7953371873553258,0.3299
8962,70,0.7977113282131029,0.3276
8974,70,0.8048337507864342,0.3212
8978,70,0.8072078916442113,0.3195
8982,70,0.8095820325019883,0.3174
8986,70,0.8119561733597654,0.3154
8990,70,0.8143303142175425,0.3135
8994,70,0.8167044550753196,0.3115
8998,70,0.8190785959330967,0.3094
9006,70,0.8238268776486509,0.3057
9010,70,0.826201018506428,0.3036
9014,70,0.8285751593642051,0.302
9018,70,0.8309493002219822,0.3
9022,70,0.8333234410797593,0.2982
9026,70,0.8356975819375364,0.2963
9030,70,0.8380717227953135,0.2944
9034,70,0.8404458636530906,0.2926
9038,70,0.8428200045108677,0.2908
9042,70,0.8451941453686448,0.289
9046,70,0.8475682862264219,0.2872
9050,70,0.849942427084199,0.2853
9054,70,0.8523165679419761,0.2835
9058,70,0.8546907087997532,0.2816
9062,70,0.8570648496575302,0.2799
9066,70,0.8594389905153073,0.2779
9074,70,0.8641872722308614,0.2745
9078,70,0.8665614130886385,0.2727
9082,70,0.8689355539464156,0.2708
9086,70,0.8713096948041927,0.2693
9090,70,0.8736838356619698,0.2675
9094,70,0.8760579765197469,0.2657
9098,70,0.878432117377524,0.2642
9106,70,0.8831803990930782,0.2605
9110,70,0.8855545399508553,0.2589
9114,70,0.8879286808086324,0.2571
9118,70,0.8903028216664095,0.2555
9122,70,0.8926769625241866,0.2539
9130,70,0.8974252442397408,0.2506
9134,70,0.8997993850975179,0.2489
9138,70,0.902173525955295,0.2472
9146,70,0.9069218076708492,0.2441
9150,70,0.9092959485286263,0.2423
9154,70,0.9116700893864034,0.2409
9158,70,0.9140442302441805,0.2393
9162,70,0.9164183711019576,0.2376
9166,70,0.9187925119597347,0.2361
9170,70,0.9211666528175116,0.2345
9174,70,0.9235407936752887,0.2328
9178,70,0.9259149345330658,0.2313
9182,70,0.9282890753908429,0.2298
9186,70,0.93066321624862,0.2281
9190,70,0.9330373571063971,0.2266
9194,70,0.9354114979641742,0.225
9198,70,0.9377856388219513,0.2235
9202,70,0.9401597796797284,0.2219
9206,70,0.9425339205375055,0.2204
9210,70,0.9449080613952826,0.2188
9214,70,0.9472822022530597,0.2172
9218,70,0.9496563431108368,0.2156
9222,70,0.9520304839686139,0.214
9226,70,0.954404624826391,0.2126
9230,70,0.9567787656841681,0.2108
9234,70,0.9591529065419452,0.2093
9238,70,0.9615270473997223,0.2077
9242,70,0.9639011882574994,0.2061
9246,70,0.9662753291152765,0.2044
9250,70,0.9686494699730536,0.2029
9254,70,0.9710236108308307,0.2013
9258,70,0.9733977516886078,0.1997
9262,70,0.9757718925463849,0.1981
9266,70,0.978146033404162,0.1965
9270,70,0.980520174261939,0.1949
9274,70,0.9828943151197161,0.1933
9278,70,0.9852684559774931,0.1918
9282,70,0.9876425968352702,0.1901
9286,70,0.9900167376930473,0.1885
9290,70,0.9923908785508244,0.187
9294,70,0.9947650194086015,0.1854
9298,70,0.9971391602663786,0.1839
9302,70,0.9995133011241557,0.1823
9306,70,1.0018874419819328,0.1807
9310,70,1.00426158283971,0.1791
9314,70,1.006635723697487,0.1776
9318,70,1.009009864555264,0.1759
9322,70,1.0113840054130412,0.1744
9326,70,1.0137581462708183,0.1728
9330,70,1.0161322871285954,0.1713
9334,70,1.0185064279863725,0.1697
9338,70,1.0208805688441496,0.1682
9342,70,1.0232547097019267,0.1666
9346,70,1.0256288505597038,0.1651
9350,70,1.0280029914174809,0.1636
9354,70,1.030377132275258,0.1621
9358,70,1.032751273133035,0.1606
9362,70,1.0351254139908121,0.1593
9366,70,1.0374995548485892,0.1578
9370,70,1.0398736957063663,0.1564
9374,70,1.0422478365641434,0.1548
9378,70,1.0446219774219205,0.1539
9382,70,1.0469961182796976,0.1519
9386,70,1.0493702591374747,0.1502
9394,70,1.054118540853029,0.1476
9398,70,1.056492681710806,0.1465
9406,70,1.0612409634263602,0.1441
9414,70,1.0659892451419144,0.1418
9418,70,1.0683633859996915,0.1403
9422,70,1.0707375268574686,0.1396
9426,70,1.0731116677152457,0.1375
9430,70,1.0754858085730228,0.1362
9438,70,1.0802340902885768,0.1613
9442,70,1.0826082311463538,0.1643
9458,70,1.0921047945774622,0.1806
9498,70,1.1158462031552332,0.207
9518,70,1.1277169074441187,0.2223
9538,70,1.1395876117330042,0.2364
9750,91,0.7003715530442421,0.3959
9754,91,0.7122422573331276,0.3855
9758,91,0.7241129616220131,0.3751
9762,91,0.7359836659108985,0.365
9766,91,0.747854370199784,0.3546
9770,91,0.7597250744886694,0.3449
9774,91,0.7715957787775549,0.335
9778,91,0.7834664830664404,0.3253
9782,91,0.7953371873553258,0.3162
9786,91,0.8072078916442113,0.3073
9790,91,0.8190785959330967,0.2983
9794,91,0.8309493002219822,0.2898
9798,91,0.8428200045108677,0.2813
9802,91,0.8546907087997532,0.273
9806,91,0.8665614130886385,0.2647
9810,91,0.878432117377524,0.2568
9814,91,0.8903028216664095,0.2489
9818,91,0.902173525955295,0.2416
9822,91,0.9140442302441805,0.234
9826,91,0.9259149345330658,0.2267
9830,91,0.9377856388219513,0.2194
9834,91,0.9496563431108368,0.2122
9838,91,0.9520304839686139,0.2106
9842,91,0.954404624826391,0.2093
9846,91,0.9567787656841681,0.2077
9850,91,0.9591529065419452,0.2063
9854,91,0.9615270473997223,0.2049
9858,91,0.9639011882574994,0.2033
9862,91,0.9662753291152765,0.2019
9866,91,0.9686494699730536,0.2004
9870,91,0.9710236108308307,0.1989
9874,91,0.9733977516886078,0.1974
9878,91,0.9757718925463849,0.196
9882,91,0.978146033404162,0.1945
9886,91,0.980520174261939,0.193
9890,91,0.9828943151197161,0.1915
9894,91,0.9852684559774931,0.1901
9898,91,0.9876425968352702,0.1887
9902,91,0.9900167376930473,0.1872
9906,91,0.9923908785508244,0.1857
9910,91,0.9947650194086015,0.1843
9914,91,0.9971391602663786,0.1829
9918,91,0.9995133011241557,0.1814
9922,91,1.0018874419819328,0.18
9926,91,1.00426158283971,0.1786
9930,91,1.006635723697487,0.1772
9934,91,1.009009864555264,0.1757
9938,91,1.0113840054130412,0.1743
9942,91,1.0137581462708183,0.1729
9946,91,1.0161322871285954,0.1714
9950,91,1.0185064279863725,0.1699
9954,91,1.0208805688441496,0.1687
9958,91,1.0232547097019267,0.1673
9962,91,1.0256288505597038,0.1658
9966,91,1.0280029914174809,0.1644
9970,91,1.030377132275258,0.163
9974,91,1.032751273133035,0.1617
9978,91,1.0351254139908121,0.1603
9982,91,1.0374995548485892,0.1591
9986,91,1.0398736957063663,0.1577
9990,91,1.0422478365641434,0.1565
9994,91,1.0446219774219205,0.1551
9998,91,1.0469961182796976,0.1538
10002,91,1.0493702591374747,0.1524
10006,91,1.0517443999952518,0.1481
10010,91,1.054118540853029,0.1503
10014,91,1.056492681710806,0.149
10022,91,1.0612409634263602,0.147
10034,91,1.0683633859996915,0.1204
10038,91,1.0802340902885768,0.1384
10042,91,1.0921047945774622,0.15
10046,91,1.1039754988663477,0.1812
10050,91,1.1158462031552332,0.1911
10054,91,1.1277169074441187,0.2257
10058,91,1.1395876117330042,0.2178
10062,91,1.1514583160218896,0.2296
10074,91,1.187070428888546,0.266
10314,119,0.7003715530442421,0.3722
10318,119,0.7122422573331276,0.363
10322,119,0.7241129616220131,0.354
10326,119,0.7359836659108985,0.3453
10330,119,0.747854370199784,0.3366
10334,119,0.7597250744886694,0.3283
10338,119,0.7715957787775549,0.32
10342,119,0.7834664830664404,0.3116
10346,119,0.7953371873553258,0.3036
10350,119,0.8072078916442113,0.2957
10354,119,0.8190785959330967,0.2878
10358,119,0.8309493002219822,0.2802
10362,119,0.8428200045108677,0.2727
10366,119,0.8546907087997532,0.2654
10370,119,0.8665614130886385,0.2583
10374,119,0.878432117377524,0.2513
10378,119,0.8903028216664095,0.2447
10382,119,0.902173525955295,0.2379
10386,119,0.9140442302441805,0.2313
10390,119,0.9259149345330658,0.2248
10394,119,0.9377856388219513,0.2184
10398,119,0.9496563431108368,0.2119
10402,119,0.9520304839686139,0.2105
10406,119,0.954404624826391,0.2092
10414,119,0.9591529065419452,0.2066
10418,119,0.9615270473997223,0.2053
10426,119,0.9662753291152765,0.2027
10430,119,0.9686494699730536,0.2014
10434,119,0.9710236108308307,0.2001
10438,119,0.9733977516886078,0.1987
10442,119,0.9757718925463849,0.1974
10450,119,0.980520174261939,0.1948
10454,119,0.9828943151197161,0.1935
10458,119,0.9852684559774931,0.1922
10462,119,0.9876425968352702,0.1909
10466,119,0.9900167376930473,0.1897
10470,119,0.9923908785508244,0.1883
10474,119,0.9947650194086015,0.187
10478,119,0.9971391602663786,0.1857
10482,119,0.9995133011241557,0.1844
10486,119,1.0018874419819328,0.1832
10490,119,1.00426158283971,0.1819
10494,119,1.006635723697487,0.1806
10498,119,1.009009864555264,0.1793
10502,119,1.0113840054130412,0.178
10506,119,1.0137581462708183,0.1768
10510,119,1.0161322871285954,0.1755
10514,119,1.0185064279863725,0.1742
10518,119,1.0208805688441496,0.1729
10522,119,1.0232547097019267,0.1717
10526,119,1.0256288505597038,0.1703
10530,119,1.0280029914174809,0.169
10534,119,1.030377132275258,0.1678
10538,119,1.032751273133035,0.1665
10542,119,1.0351254139908121,0.1653
10546,119,1.0374995548485892,0.164
10550,119,1.0398736957063663,0.1627
10554,119,1.0422478365641434,0.1614
10558,119,1.0446219774219205,0.1603
10562,119,1.0469961182796976,0.159
10566,119,1.0493702591374747,0.158
10570,119,1.0517443999952518,0.1566
10574,119,1.054118540853029,0.1554
10578,119,1.056492681710806,0.1518
10582,119,1.058866822568583,0.1532
10598,119,1.0683633859996915,0.1362
10602,119,1.0802340902885768,0.1442
10610,119,1.1039754988663477,0.1682
10762,147,0.7003715530442421,0.3565
10766,147,0.7122422573331276,0.3477
10770,147,0.7241129616220131,0.3398
10774,147,0.7359836659108985,0.3318
10778,147,0.747854370199784,0.324
10782,147,0.7597250744886694,0.316
10786,147,0.7715957787775549,0.3077
10790,147,0.7834664830664404,0.3007
10794,147,0.7953371873553258,0.2938
10798,147,0.8072078916442113,0.2862
10802,147,0.8190785959330967,0.2794
10806,147,0.8309493002219822,0.2725
10810,147,0.8428200045108677,0.2656
10814,147,0.8546907087997532,0.2591
10818,147,0.8665614130886385,0.2526
10822,147,0.878432117377524,0.2464
10826,147,0.8903028216664095,0.2401
10830,147,0.902173525955295,0.2341
10834,147,0.9140442302441805,0.228
10838,147,0.9259149345330658,0.2222
10842,147,0.9377856388219513,0.2161
10846,147,0.9496563431108368,0.2102
10850,147,0.9520304839686139,0.209
10854,147,0.954404624826391,0.2078
10858,147,0.9567787656841681,0.2066
10862,147,0.9591529065419452,0.2054
10866,147,0.9615270473997223,0.2042
10870,147,0.9639011882574994,0.203
10874,147,0.9662753291152765,0.2017
10878,147,0.9686494699730536,0.2007
10882,147,0.9710236108308307,0.1994
10886,147,0.9733977516886078,0.1982
10890,147,0.9757718925463849,0.1969
10894,147,0.978146033404162,0.1952
10898,147,0.980520174261939,0.1946
10902,147,0.9828943151197161,0.1933
10906,147,0.9852684559774931,0.1921
10910,147,0.9876425968352702,0.191
10914,147,0.9900167376930473,0.1898
10918,147,0.9923908785508244,0.1885
10922,147,0.9947650194086015,0.1873
10926,147,0.9971391602663786,0.186
10930,147,0.9995133011241557,0.1848
10934,147,1.0018874419819328,0.1836
10938,147,1.00426158283971,0.1825
10942,147,1.006635723697487,0.1812
10946,147,1.009009864555264,0.18
10950,147,1.0113840054130412,0.1788
10954,147,1.0137581462708183,0.1773
10958,147,1.0161322871285954,0.1763
10966,147,1.0208805688441496,0.1739
10970,147,1.0232547097019267,0.1727
10974,147,1.0256288505597038,0.1714
10978,147,1.0280029914174809,0.1702
10982,147,1.030377132275258,0.1705
10986,147,1.032751273133035,0.1688
10990,147,1.0351254139908121,0.167
10998,147,1.0398736957063663,0.1647
11006,147,1.0446219774219205,0.1595
11010,147,1.0469961182796976,0.1604
11014,147,1.0493702591374747,0.16
11018,147,1.0517443999952518,0.1526
11022,147,1.054118540853029,0.1581
11026,147,1.056492681710806,0.1567
11030,147,1.058866822568583,0.1558
11038,147,1.0636151042841373,0.1512
11046,147,1.0683633859996915,0.1511
11066,147,1.0802340902885768,0.1473
11086,147,1.0921047945774622,0.1429
11090,147,1.0944789354352393,0.1425
11102,147,1.1016013580085706,0.1377
11114,147,1.108723780581902,0.1644
11126,147,1.1158462031552332,0.1842
11138,147,1.1229686257285645,0.1788
11334,160,0.7122422573331276,0.3425
11338,160,0.7241129616220131,0.3349
11346,160,0.747854370199784,0.3197
11350,160,0.7597250744886694,0.3123
11354,160,0.7715957787775549,0.3044
11358,160,0.7834664830664404,0.2974
11362,160,0.7953371873553258,0.2903
11370,160,0.8190785959330967,0.2767
11374,160,0.8309493002219822,0.2701
11378,160,0.8428200045108677,0.2633
11382,160,0.8546907087997532,0.2571
11390,160,0.8665614130886385,0.2511
11394,160,0.878432117377524,0.2449
11398,160,0.8903028216664095,0.239
11402,160,0.902173525955295,0.2332
11406,160,0.9140442302441805,0.2275
11410,160,0.9259149345330658,0.2217
11430,160,0.9377856388219513,0.2161
11442,160,0.9449080613952826,0.2127
11446,160,0.9496563431108368,0.2103
11454,160,0.954404624826391,0.208
11458,160,0.9567787656841681,0.207
11466,160,0.9615270473997223,0.2045
11478,160,0.9686494699730536,0.2011
11486,160,0.9733977516886078,0.1991
11494,160,0.978146033404162,0.1965
11502,160,0.9828943151197161,0.1942
11506,160,0.9852684559774931,0.1928
11514,160,0.9900167376930473,0.1908
11518,160,0.9923908785508244,0.1896
11526,160,0.9971391602663786,0.1876
11530,160,0.9995133011241557,0.186
11534,160,1.0018874419819328,0.1848
11538,160,1.00426158283971,0.1836
11546,160,1.009009864555264,0.1807
11554,160,1.0137581462708183,0.1788
11558,160,1.0161322871285954,0.1778
11562,160,1.0185064279863725,0.1765
11566,160,1.0208805688441496,0.1753
11570,160,1.0232547097019267,0.1742
11578,160,1.0280029914174809,0.1719
11582,160,1.030377132275258,0.1707
11586,160,1.032751273133035,0.1698
11606,160,1.0446219774219205,0.1639
11626,160,1.056492681710806,0.1588
11646,160,1.0683633859996915,0.1537
11654,160,1.0921047945774622,0.1448
11846,245,0.7122422573331276,0.316
11850,245,0.7241129616220131,0.3096
11854,245,0.7359836659108985,0.3035
11858,245,0.747854370199784,0.2974
11862,245,0.7597250744886694,0.2909
11866,245,0.7715957787775549,0.2849
11870,245,0.7834664830664404,0.2784
11874,245,0.7953371873553258,0.2731
11878,245,0.8072078916442113,0.2676
11882,245,0.8190785959330967,0.2621
11886,245,0.8309493002219822,0.2575
11890,245,0.8428200045108677,0.2515
11894,245,0.8546907087997532,0.2471
11898,245,0.8665614130886385,0.2413
11902,245,0.878432117377524,0.2373
11906,245,0.8903028216664095,0.2327
11910,245,0.902173525955295,0.228
11914,245,0.9140442302441805,0.2238
11918,245,0.9259149345330658,0.2179
11922,245,0.9377856388219513,0.2139
11926,245,0.9496563431108368,0.2087
11930,245,0.9615270473997223,0.2048
11934,245,0.9733977516886078,0.1994
11938,245,0.978146033404162,0.1975
11946,245,0.9828943151197161,0.1957
11950,245,0.9852684559774931,0.1959
11954,245,0.9876425968352702,0.1938
11958,245,0.9900167376930473,0.1927
11966,245,0.9947650194086015,0.1909
11970,245,0.9971391602663786,0.191
11978,245,1.0018874419819328,0.1887
11982,245,1.00426158283971,0.1878
11986,245,1.006635723697487,0.1868
11990,245,1.009009864555264,0.1859
11994,245,1.0113840054130412,0.185
11998,245,1.0137581462708183,0.184
12010,245,1.0208805688441496,0.1811
12014,245,1.0232547097019267,0.1801
12018,245,1.0256288505597038,0.1791
12030,245,1.032751273133035,0.1761
12050,245,1.0446219774219205,0.1712
12070,245,1.056492681710806,0.1663
12090,245,1.0683633859996915,0.16
12098,245,1.0802340902885768,0.1576
12102,245,1.0921047945774622,0.1533
12106,245,1.1039754988663477,0.1467
12110,245,1.1158462031552332,0.1456
12114,245,1.1277169074441187,0.1688
12118,245,1.1395876117330042,0.1757
12282,252,0.7241129616220131,0.3082
12290,252,0.747854370199784,0.2931
12294,252,0.7597250744886694,0.2905
12298,252,0.7715957787775549,0.2843
12302,252,0.7834664830664404,0.2789
12310,252,0.8072078916442113,0.2675
12318,252,0.8309493002219822,0.2565
12330,252,0.8665614130886385,0.2421
12334,252,0.878432117377524,0.2372
12338,252,0.8903028216664095,0.2309
12342,252,0.902173525955295,0.2261
12354,252,0.9377856388219513,0.2144
12362,252,0.9496563431108368,0.2089
12402,252,0.9733977516886078,0.2005
12410,252,0.978146033404162,0.1986
12414,252,0.980520174261939,0.1976
12422,252,0.9852684559774931,0.1957
12434,252,0.9923908785508244,0.1929
12442,252,0.9971391602663786,0.1915
12450,252,1.0018874419819328,0.1893
12458,252,1.006635723697487,0.1903
12462,252,1.009009864555264,0.1865
12466,252,1.0113840054130412,0.1853
12470,252,1.0137581462708183,0.1844
12474,252,1.0161322871285954,0.1835
12482,252,1.0208805688441496,0.1816
12490,252,1.0256288505597038,0.1797
12494,252,1.0280029914174809,0.177
12498,252,1.030377132275258,0.1777
12502,252,1.032751273133035,0.1769
12510,252,1.0374995548485892,0.175
12522,252,1.0446219774219205,0.1691
12526,252,1.0469961182796976,0.1718
12546,252,1.058866822568583,0.166
12562,252,1.0683633859996915,0.1619
12566,252,1.0707375268574686,0.1609
12598,252,1.0897306537196851,0.1546
12602,252,1.0921047945774622,0.1539
12642,252,1.1158462031552332,0.1455
12682,252,1.1395876117330042,0.1816
12910,336,0.7003715530442421,0.3055
12914,336,0.7122422573331276,0.3
12918,336,0.7241129616220131,0.295
12922,336,0.7359836659108985,0.288
12926,336,0.747854370199784,0.2841
12930,336,0.7597250744886694,0.2776
12934,336,0.7715957787775549,0.2743
12938,336,0.7834664830664404,0.2696
12942,336,0.7953371873553258,0.2649
12946,336,0.8072078916442113,0.2604
12950,336,0.8190785959330967,0.2563
12954,336,0.8309493002219822,0.2519
12958,336,0.8428200045108677,0.2471
12962,336,0.8546907087997532,0.2427
12966,336,0.8665614130886385,0.2385
12970,336,0.878432117377524,0.233
12974,336,0.8903028216664095,0.2313
12978,336,0.902173525955295,0.2267
12982,336,0.9140442302441805,0.2226
12986,336,0.9259149345330658,0.2186
12990,336,0.9377856388219513,0.2146
12994,336,0.9496563431108368,0.2101
12998,336,0.9615270473997223,0.2063
13002,336,0.9733977516886078,0.203
13006,336,0.9852684559774931,0.1989
13010,336,0.9971391602663786,0.1949
13014,336,1.009009864555264,0.1911
13018,336,1.0208805688441496,0.1869
13022,336,1.032751273133035,0.1827
13026,336,1.0446219774219205,0.1786
13030,336,1.056492681710806,0.1717
13034,336,1.0683633859996915,0.1699
13038,336,1.0802340902885768,0.1661
13042,336,1.0921047945774622,0.1621
13046,336,1.1039754988663477,0.1584
13050,336,1.1158462031552332,0.1523
13054,336,1.1277169074441187,0.151
13238,346,0.7241129616220131,0.2928
13258,346,0.7834664830664404,0.2684
13262,346,0.7953371873553258,0.2639
13266,346,0.8072078916442113,0.2594
13270,346,0.8190785959330967,0.266
13274,346,0.8309493002219822,0.2605
13298,346,0.902173525955295,0.2262
13302,346,0.9140442302441805,0.2223
13310,346,0.9211666528175116,0.2199
13410,346,0.980520174261939,0.2007
13418,346,0.9852684559774931,0.1989
13438,346,0.9971391602663786,0.195
13450,346,1.00426158283971,0.1926
13454,346,1.006635723697487,0.1926
13458,346,1.009009864555264,0.1909
13478,346,1.0208805688441496,0.1869
13498,346,1.032751273133035,0.1827
13618,346,1.1039754988663477,0.1588
13638,346,1.1158462031552332,0.1553
13846,427,0.7122422573331276,0.2877
13850,427,0.7241129616220131,0.2857
13854,427,0.7359836659108985,0.2813
13858,427,0.747854370199784,0.2767
13862,427,0.7597250744886694,0.2729
13866,427,0.7715957787775549,0.2688
13870,427,0.7834664830664404,0.2637
13874,427,0.7953371873553258,0.2664
13878,427,0.8072078916442113,0.256
13882,427,0.8190785959330967,0.2513
13886,427,0.8309493002219822,0.2476
13890,427,0.8428200045108677,0.2441
13894,427,0.8546907087997532,0.2405
13898,427,0.8665614130886385,0.237
13902,427,0.878432117377524,0.2328
13906,427,0.8903028216664095,0.2289
13910,427,0.902173525955295,0.2258
13914,427,0.9140442302441805,0.2232
13918,427,0.9259149345330658,0.218
13922,427,0.9377856388219513,0.2152
13926,427,0.9496563431108368,0.2118
13930,427,0.9615270473997223,0.2081
13934,427,0.9733977516886078,0.2037
13938,427,0.9852684559774931,0.2009
13942,427,0.9971391602663786,0.196
13946,427,1.009009864555264,0.194
13950,427,1.0208805688441496,0.1903
13954,427,1.032751273133035,0.1898
13958,427,1.0446219774219205,0.1856
13962,427,1.056492681710806,0.181
13966,427,1.0683633859996915,0.1727
13970,427,1.0802340902885768,0.1727
13974,427,1.0921047945774622,0.1692
13982,427,1.1158462031552332,0.1624
13994,427,1.1514583160218896,0.1522
14006,427,1.187070428888546,0.1951
14026,427,1.2464239503329733,0.2103
14278,455,0.7003715530442421,0.2904
14282,455,0.7122422573331276,0.2838
14306,455,0.7834664830664404,0.2526
14314,455,0.8072078916442113,0.256
14322,455,0.8309493002219822,0.2448
14330,455,0.8546907087997532,0.2343
14338,455,0.878432117377524,0.2253
14342,455,0.8903028216664095,0.2221
14346,455,0.902173525955295,0.219
14350,455,0.9140442302441805,0.2159
14354,455,0.9259149345330658,0.2168
14358,455,0.9377856388219513,0.2095
14362,455,0.9496563431108368,0.2099
14366,455,0.9615270473997223,0.2087
14370,455,0.9733977516886078,0.2051
14374,455,0.9852684559774931,0.2012
14378,455,0.9971391602663786,0.2022
14382,455,1.009009864555264,0.1947
14386,455,1.0208805688441496,0.1868
14390,455,1.032751273133035,0.1875
14394,455,1.0446219774219205,0.1835
14398,455,1.056492681710806,0.1803
14402,455,1.0683633859996915,0.1753
14418,455,1.1158462031552332,0.162
14422,455,1.1277169074441187,0.1578
14426,455,1.1395876117330042,0.1536
14438,455,1.1751997245996606,0.1635
14442,455,1.187070428888546,0.1921
14690,518,0.7122422573331276,0.2729
14698,518,0.7359836659108985,0.2672
14710,518,0.7715957787775549,0.255
14722,518,0.8072078916442113,0.2475
14738,518,0.8546907087997532,0.2327
14750,518,0.8903028216664095,0.224
14754,518,0.902173525955295,0.2207
14762,518,0.9259149345330658,0.2132
14786,518,0.9971391602663786,0.1991
14798,518,1.032751273133035,0.1892
14806,518,1.056492681710806,0.1824
14850,518,1.187070428888546,0.1935
15146,609,0.7834664830664404,0.2551
15194,609,0.9259149345330658,0.2196
15202,609,0.9496563431108368,0.2112
15218,609,0.9971391602663786,0.1997
15222,609,1.009009864555264,0.1955
15242,609,1.0683633859996915,0.1849
15266,609,1.1395876117330042,0.1663
15554,791,0.7122422573331276,0.2553
15558,791,0.7241129616220131,0.2655
15562,791,0.7359836659108985,0.252
15566,791,0.747854370199784,0.2537
15570,791,0.7597250744886694,0.2561
15574,791,0.7715957787775549,0.2542
15578,791,0.7834664830664404,0.2425
